,yelping_since,compliments_plain,review_count,compliments_cute,compliments_writer,fans,compliments_note,compliments_hot,compliments_cool,compliments_profile,average_stars,compliments_more,elite,name,user_id,votes_cool,compliments_list,votes_funny,compliments_photos,compliments_funny,votes_useful
651,2009-03,,36,,,1,,,,,3.87,,[],tif,MoqZHjTeTa3M8IEvwnN_sg,6,,9,,,26
652,2009-03,6.0,27,,,1,1.0,,2.0,,4.22,,[],Erica,oCDn4bcj_IYUaNDb8lCdpA,6,1.0,4,,,26
653,2009-03,,50,,,1,,,2.0,,3.86,,[],Richard,xU6PxiaU3SWJPUXVULVyhQ,13,,2,,,26
654,2009-03,,34,,,0,,,,,4.26,1.0,[],Dawn,M0Maj7u7rMHRa_Wbht4ufA,12,,9,,,26
655,2009-03,1.0,77,,,1,,,1.0,,3.99,,[],John,ek5pcYk6yYx6Vr6hvP_f2Q,15,,14,,,26
656,2009-03,,62,,,0,,,1.0,,4.23,,[],Alex,DqGGD1Lpz3b4jHr93eC9wQ,4,,2,,,27
657,2009-03,,13,,,0,,,,,3.64,,[],Sarah,uLo4DTxuzKz7gUEgExGBVw,7,,4,,,27
658,2009-03,,18,,,0,1.0,,,,4.06,,[],N,GNNiQGQjpF2bzxGhwH_okA,6,,5,,,27
659,2009-03,,32,,,0,,,,,3.32,,[],J. L.,sorKMY3n1EiT7gsSw4eFkQ,3,,6,,,27
660,2009-03,1.0,17,,1.0,0,,,,,4.84,,[],Palli,qp4HOZjZkjojyBAxnb-2ug,7,,4,,,27
661,2009-03,,18,,,0,,,,,2.95,,[],William,L68lDjAKiyIHQBcTzDRy1g,1,,2,,,27
662,2009-03,,67,,,0,,,,,3.95,,[],Murali,_D5viqF2FxRaqnVH0y6F8g,6,,2,,,27
663,2009-03,,30,,,0,,,,,3.37,,[],Laura,SLXw2rVo9ImOk2Nr_uinPQ,6,,10,,,27
664,2009-03,,63,,1.0,0,,,,,3.22,,[],L,5caTZPPbG49_t_1PLzIKcw,4,,9,,,27
665,2009-03,1.0,20,,,0,,,1.0,,3.7,,[],Kyle,Chc0dWq2QEb2SxUQx1OQgw,11,,16,,,27
666,2009-03,,28,,,0,,,,,2.96,,[],James,KXbybW2X8I0uJbKvJxnZIg,11,,8,,,28
667,2009-03,,16,,,0,,,,,3.21,,[],L,XyVm--WowYyCmUUK34OyOg,2,,3,,,28
668,2009-03,,17,,,0,,,,,3.53,,[],Jim,-kUazAsclIs4agrxqP4qmg,5,,9,,,28
669,2009-03,,15,1.0,1.0,1,,,,,4.27,,[],Michael,8ISUAKeDedQOaxBWg1segA,7,,6,,,28
670,2009-03,1.0,25,,1.0,0,,,,,4.11,,[],Louis,VU7477w8dDT8BbBmoIDwIA,3,,10,,1.0,28
671,2009-03,1.0,42,,2.0,3,,,,,3.82,,[],Rich,0tX6zeatqAkGNjOiaWM8sw,11,1.0,21,,,28
672,2009-03,,20,,,0,,,,,3.45,,[],George,EH-RFdBfXEb_Fli0INYEaA,7,,8,,,28
673,2009-03,,29,,1.0,1,,,1.0,,3.41,,[],Mary,ylXCx6sJFDdUf5dTeVm-Ag,25,,16,,,28
674,2009-03,,75,,,1,,,1.0,,2.98,2.0,[],Mace,Bl2vLBD3SwfOC4nsmsojeA,7,,8,,,28
675,2009-03,1.0,20,,,0,,,1.0,,3.64,,[],Marla,Au9STSrmljOoMZRuZT82PQ,5,,4,,,29
676,2009-03,,10,,1.0,4,,2.0,1.0,,3.7,,[],Lin,8ZAiOfW90dpDFiXq2418jg,10,,9,,,29
677,2009-03,,31,,,0,,,,,3.88,,[],Jennifer,IbyYcyw4lK7rwdXI2nHq5Q,2,,3,,,29
678,2009-03,,51,,,0,,,,,3.67,,[],Brian,yRJD8PYxVQflJi1PefR1Tw,10,,10,,,30
679,2009-03,1.0,14,,,0,,,,,3.79,,[],Betty,Ay6F09XOdmiSsGZ8BtZC5w,7,,12,,,30
680,2009-03,1.0,21,,,2,,1.0,,,4.1,,[],Tonya,2ZscbYuxNdrkoYZF-81y6Q,8,,7,,,30
681,2009-03,,28,,3.0,0,,,,,4.25,,[],K.,k5en18VDC5HuZOe8JY2bJQ,4,,5,,,30
682,2009-03,3.0,17,,,1,,,2.0,,3.82,,[],William,JaBe12H_-MQ_0a1Gv7znug,5,,11,,2.0,30
683,2009-03,1.0,12,1.0,,0,1.0,,,,3.67,,[],sophia,UemY5i38Zb2hSS-Vwu4r2Q,5,,7,,,31
684,2009-03,,34,,,1,1.0,2.0,1.0,1.0,3.85,,[],Pamela,vXIlhv_SR2DCBwmAZNyqow,11,,14,,,31
685,2009-03,,56,,,0,,,,,3.33,,[],J,Gc-i800pPHCddIltP5fdjg,2,,7,,,31
686,2009-03,5.0,12,,,2,2.0,,1.0,1.0,2.58,1.0,[],Robert,Ss-088nbmIMJ9iYW5myozA,11,,23,,,32
687,2009-03,2.0,59,,,1,,,,,4.02,,[],Thao,qHYE_F8y0EdjBjhYpmY4Jw,18,,9,,,32
688,2009-03,,32,,,1,1.0,,,,3.12,,[],Gurn,ET3PV4xTIflDsUoZi6D29w,7,,10,,,32
689,2009-03,,7,,,0,,,,,3.29,,[],crystal,gBZmZWfHgtbJaa5qdzk_PA,3,,3,,,32
690,2009-03,,12,,1.0,0,1.0,,,,4.0,,[],Karen,kNNIfohiz1vdIDJUTMAxaw,4,,0,,,32
691,2009-03,,13,,,0,1.0,,,,3.07,,[],Frank,B0aCOuH17KsUU8lhIAlM2A,6,,8,1.0,,32
692,2009-03,,26,,,0,,,,,4.15,1.0,[],David,vth-b9z_rfdwTbXlgRY48Q,4,,5,,2.0,32
693,2009-03,1.0,10,,1.0,1,,,,,4.2,,[],Nick,10msqDPiHizyubCd95vzxQ,27,,34,,3.0,34
694,2009-03,,48,,,0,,,3.0,,4.08,,[],Christy,cubdrKq3weINgzTr12gW_g,18,,6,2.0,2.0,34
695,2009-03,,23,,,1,,1.0,2.0,,4.38,,[],Alex,jBrRntlRWEp-tKArDsbFHw,11,,8,,,34
696,2009-03,,19,,,2,,,,,3.7,,[],Michele,8jZilCL3k7y-YuDdTq7d5g,10,,8,,,34
697,2009-03,1.0,52,,,1,2.0,,2.0,,3.09,,[],Brittany,T2Fn5WnhEfowvGBc10DY4Q,8,,26,,,34
698,2009-03,1.0,27,,,0,1.0,,,,2.93,1.0,[],Lora,1GHhJY3GoDPJSa_qpXY20Q,11,,4,,,34
699,2009-03,,49,,,0,1.0,,,,3.56,,[],Chris,k0BbM1TTRQbAw72zgw2b6w,9,,15,,,36
700,2009-03,,32,,,0,1.0,,,,3.12,,[],Wendy,nGOWbitI-ADK_t3FrVLeUw,2,,9,,,36
701,2009-03,2.0,33,1.0,,3,,4.0,,,4.61,,[],Arianne,8vckVAP_39_d0FUOs8Wvkg,15,,7,,,36
702,2009-03,2.0,26,,2.0,1,,,1.0,,3.58,,[],Tracy,m_U00fcUcs7FPA9-_ohMMw,24,,20,,,36
703,2009-03,1.0,33,,,0,,3.0,1.0,,4.13,,[],Rocelle,O4KJlEgUUV5xAb6xmPkdEg,15,,8,,,36
704,2009-03,1.0,40,,,1,1.0,,1.0,,3.88,1.0,[],Kevin,lM_vsigDCLrQEuza_mu1qA,19,,13,,3.0,36
705,2009-03,,25,,2.0,0,1.0,,,,2.62,,[],Shirley,JbMln9oPld2scNArI9hjqA,12,,13,,,36
706,2009-03,2.0,51,,,0,1.0,1.0,4.0,,3.35,1.0,[],Deni,W9-Gr6Aj8yd1bscXrn7Cug,9,,9,1.0,,36
707,2009-03,1.0,57,,,0,1.0,,,,3.37,,[],Angel,QKD1cF1CFRQG2LGc_3e7OQ,20,,46,1.0,1.0,38
708,2009-03,,68,,,0,,,,,3.59,,[],Jeanpaul,7YNIRRLFX6aOSyt_i_Hguw,4,,3,,,38
709,2009-03,,78,,,2,,,,,4.23,,[],Steve,spgVCTS2YhaxJYnIM_F51w,8,,15,,,38
710,2009-03,3.0,39,,2.0,1,4.0,1.0,,,3.74,1.0,[],Darcey,u9NdhtRki8C0hbcDUACzLQ,15,,11,,1.0,38
711,2009-03,,20,,,0,,,1.0,,4.09,3.0,[],A,nqzt7UwLYH4Ca9YRYFfgZw,9,,10,,,38
712,2009-03,,32,,,0,1.0,,1.0,,4.0,,[],Ted,rR-o9W6QvZ8fOiua5lJlIQ,11,,25,,1.0,38
713,2009-03,,25,,,2,,,,,3.88,1.0,[],Josh,CCGx-0umS3heN2NGw-VzQw,19,,30,,,40
714,2009-03,,32,2.0,1.0,2,,1.0,,,3.06,,[],Alan,pPbwQ1tndy9TOifgtniX2g,12,,17,,,40
715,2009-03,1.0,42,,,1,1.0,1.0,,,3.62,,[],S.,XMk_L7j6xXlHdG8muKO9IA,10,,9,,,40
716,2009-03,,15,,,1,,,,,4.47,,[],Julie,JPzafJIArac0hCmDLeLxjg,5,,8,,,40
717,2009-03,,33,,,1,1.0,,2.0,,3.94,,[],Mike,fSgA3m6bdw2kXZzX7J5ILg,16,,6,,,42
718,2009-03,,56,,,0,1.0,,,,4.09,,[],Trish And Jason,3I0fKRTtr0bmjKP5fVzwYg,15,,12,,,42
719,2009-03,1.0,39,,1.0,1,1.0,,1.0,,3.85,1.0,[],L,GOEhRlm1b3yJKOiIU2yeFw,9,,8,,,42
720,2009-03,,58,,1.0,1,,,,,4.68,,[2015],Briggs,bz7srOYOO3gx92eFgx4l0Q,30,,32,,1.0,42
721,2009-03,,39,,,5,,1.0,2.0,,4.55,,[],Warren,3Jc-Op8xCtDU7JsOtXflIg,20,,35,,,42
722,2009-03,,33,,,2,,,,,4.42,,[],Ken,Cigv45eDjDjYTDdzYPYRcQ,21,,16,,,42
723,2009-03,,11,,1.0,0,,,,,3.64,,[],Z,cOaan-hRNqiZHPJ24gUhSg,13,,18,,,42
724,2009-03,7.0,83,1.0,1.0,2,5.0,4.0,13.0,,3.65,1.0,[],Jenn,GBgY4j4mZjB-eoRb359Nnw,31,,30,2.0,6.0,42
725,2009-03,,48,1.0,,1,1.0,1.0,1.0,,3.35,,[],Gloria,r-zwGpl12La0MQn4Jf-2hw,23,,15,,,44
726,2009-03,2.0,28,,2.0,2,,,1.0,,3.68,1.0,[],Paul,zlCaFvSKIR59zkTwAvXiug,8,,6,2.0,,44
727,2009-03,2.0,43,,,1,,,,,3.31,1.0,[],Mhair,iAcQvfdKa4zfLKtj-Vsfsw,16,,27,,1.0,44
728,2009-03,,38,,,2,,1.0,,1.0,4.81,,[],Renzo,Z5o4Sic7tAOfpBLab6dJ3g,23,,10,,,44
729,2009-03,,55,,1.0,0,1.0,,,,2.89,,[],Yay,x72Irf-iJV7hZfm8Dw0dbQ,5,,11,,,44
730,2009-03,3.0,49,1.0,1.0,1,2.0,3.0,1.0,1.0,4.27,,[],Tram,u6X7FWrCmBh8d_zu2PfDJw,13,,4,,,44
731,2009-03,,30,,1.0,0,,,,,3.43,,[],Brandi,M9zyD3urANpe6PoCnCJhDg,10,,13,,,44
732,2009-03,,71,,1.0,1,,,2.0,,3.87,,[],Uyen,tSXZ2j6-v_3zR9bOFj-9_A,18,,6,,,44
733,2009-03,,28,,,0,,,,,4.33,,[],F.,iqzPtjThq74KAnmJH5nAYg,6,,18,,,44
734,2009-03,,16,,1.0,1,1.0,1.0,2.0,,3.81,,[],Christopher,43HVxBjM-mm24CqKEFTIdw,11,,20,,,44
735,2009-03,,63,,,1,2.0,1.0,,,3.78,,[],Tish,jQeKoGwPoLz0z_e-BZah8w,16,,22,,,46
736,2009-03,4.0,55,,1.0,1,,,1.0,,3.75,,[],j,fBVItPE-4FB9-4o0Qc1M4w,28,,19,1.0,1.0,46
737,2009-03,,64,,,0,,,,,3.83,,[],Lieu,kC5M2e37us7iWHpWNhgJKA,14,,7,,2.0,46
738,2009-03,2.0,33,,,0,,,,,3.18,,[],Jamie,zlcHQII8dyI8I0LHGj8nOA,6,,8,1.0,,46
739,2009-03,5.0,21,,1.0,2,4.0,,2.0,,3.67,,[],Connor,0csAyu4VGRViDLRL3I3AXg,19,,8,,,46
740,2009-03,1.0,28,,,2,,,2.0,,4.1,,[],Brian,l_F94aAj-K1Yx7FtAyygxw,34,1.0,38,,,48
741,2009-03,3.0,69,,,1,,,1.0,,4.33,1.0,[],Sarah,2oJoKnVBftASEMKw-tCF-w,25,,20,,,48
742,2009-03,,30,,,0,,,1.0,,4.28,,[],Tina,ABsDThOfwrSuIFSNwIvyNw,5,,6,,,50
743,2009-03,3.0,68,,,0,,,1.0,,4.28,1.0,[],Mary,4ayLViz1SpEQev7S1LoP4g,21,,14,,,50
744,2009-03,7.0,26,,2.0,1,7.0,2.0,,,4.69,,[],Mike,RqS7nhOWegx2Cats1Gd-Pw,25,,15,1.0,,50
745,2009-03,1.0,23,,,0,,1.0,1.0,,3.29,,[],Wendy,VmiQO4T-up-dm6bAGDpRaA,15,,18,1.0,,50
746,2009-03,2.0,88,,,0,,,2.0,1.0,3.35,1.0,[],William,XmCZTrwWxu8XNnuH0zumGQ,12,,9,,,50
747,2009-03,3.0,54,,2.0,5,2.0,,3.0,,3.93,1.0,[],Brad,aG7FwOFlNKub-MmA5xtR3g,39,,28,,,52
748,2009-03,,29,,,0,,1.0,,,3.69,,[],Melissa,nOC4EM2FYB7y3iTRwduPHA,20,,29,,,52
749,2009-03,,33,,,1,,,,,3.4,,[],Joe,C77t5f48D0cOrvATObOJPg,15,,13,,,52
750,2009-03,,69,,,3,1.0,1.0,1.0,,3.26,,[],Anthony,bsqq7_989AvVCgO2zAtN8A,16,,17,,,54
751,2009-03,2.0,25,,,0,,,,,2.63,,[],Jaime,6RFFQAoLTzBkKsin9ioc1A,3,,10,,,54
752,2009-03,2.0,17,,1.0,3,2.0,4.0,4.0,1.0,3.24,1.0,[],Kylie,YK8uMLB8A5myq37QpNAXWg,42,,44,1.0,4.0,54
753,2009-03,1.0,17,,,1,2.0,,1.0,,3.67,,[],Dave,aTHd6Ughnd-cEb3iRse_qQ,13,,5,,,54
754,2009-03,5.0,52,1.0,3.0,4,1.0,5.0,7.0,,3.72,1.0,[],Will,M5P54piXK7HL669-oqMR1Q,33,,22,1.0,5.0,54
755,2009-03,2.0,37,,,1,3.0,2.0,2.0,,3.42,,[],Nick,uwYVaQnwSXiRzPEUTyBypA,17,,17,,,56
756,2009-03,,41,,,1,,,,,3.65,,[],Jim,PKVtywIbp8De22lOM5ZhjQ,9,,2,,,56
757,2009-03,10.0,92,3.0,3.0,6,2.0,4.0,7.0,,3.51,,[],Lin,vquvSDBBfSn1ipH198Dzig,27,,63,4.0,,56
758,2009-03,1.0,37,,,0,,,1.0,,3.92,,[],andrea,9vbc0w7o4vfeGTt-mqp6Yw,14,,7,,,56
759,2009-03,6.0,39,3.0,2.0,7,4.0,4.0,2.0,,3.95,1.0,[],Jen,5kSZ5ndhE7TpHwcL5w7ugQ,46,,45,,1.0,56
760,2009-03,,73,,,1,,,,,3.27,,[],Javier,2OICvL75sOF569D2fkdGvg,13,,22,,,56
761,2009-03,,35,,1.0,1,1.0,,1.0,,3.57,1.0,[],Nate,07-MOraFwL_8CRJuzVYagA,19,,41,,1.0,56
762,2009-03,9.0,29,2.0,,18,4.0,6.0,15.0,,3.62,1.0,[],Pam,yejlYFGN4s6RFPXyqnxOcg,44,1.0,19,13.0,1.0,56
763,2009-03,2.0,29,,,1,,,1.0,,3.93,,[],Christine,0j9BH_ymVlCqm3qqFWwoFg,25,,14,,,58
764,2009-03,1.0,52,,2.0,5,1.0,5.0,2.0,,3.69,2.0,[2010],Barry,vVCA6ZudFM2ZdnP54fm8bA,37,,34,1.0,3.0,58
765,2009-03,,53,,2.0,0,,,4.0,,3.83,2.0,[],Thomas,FFChKIRkbfDzLt5FVmoldw,44,,36,,3.0,58
766,2009-03,1.0,44,,,0,,1.0,,,3.24,,[],T,jjKujVHGX9jDcDvgr4OjrQ,12,,10,,1.0,60
767,2009-03,2.0,169,,2.0,1,,,2.0,,3.91,,[],Seichan,A7z2vmUDMCvq2H3Mj3sbWQ,30,,16,1.0,,60
768,2009-03,,38,,,2,,,1.0,,4.0,,[],Monica,Zvs04g9Eyq1UHQtFR5MKLQ,19,,18,,,60
769,2009-03,1.0,84,,1.0,1,2.0,,,,3.74,,[],cedro,WPCn8cFhrpVy0CnJb78voA,14,,22,1.0,,60
770,2009-03,,18,,1.0,0,,,,,2.89,1.0,[],David,xMl2HNZXgvzUFbX3ptonXg,8,,15,,,60
771,2009-03,,38,1.0,,2,,3.0,7.0,,4.08,,[],Ellen,A51qaabzx56n7SwhzMTy2w,32,,46,,1.0,60
772,2009-03,1.0,44,,,2,,,1.0,,4.71,,[],Victoria,QRe2jNdQcuZsuG0ZvDnYEg,28,,36,,2.0,60
773,2009-03,,81,,1.0,2,2.0,,2.0,,3.48,,[],Nora,2XUzWESdjzJ0fsJ0GB_FJw,29,,16,,,62
774,2009-03,,61,,,0,,,2.0,,3.45,1.0,[],Kim,Uh-_hUI3Udy-e7LdcRmgDQ,6,,23,,,62
775,2009-03,,52,,,0,1.0,3.0,4.0,,3.1,,[],Julie,yJihBbisa05Yz6FUQtzE1w,36,,32,,,62
776,2009-03,,51,,,0,,,2.0,,3.38,,[],AShell,SvC2tWkEx70RuryiqF5cVA,17,,9,,,62
777,2009-03,1.0,94,,,1,2.0,,,,3.95,1.0,[],Jan,SUIw-OJSXIawAo5abtqVhg,22,,14,,,62
778,2009-03,2.0,85,,2.0,2,,,3.0,,3.97,,[2015],Rob,_J6rOdZZsu-u8OI_MPayKw,16,,5,,,64
779,2009-03,2.0,52,,1.0,3,1.0,3.0,2.0,,4.5,,[],Dina,L6xMDuvVSNQk7ZXO9fi3YQ,26,,11,2.0,3.0,64
780,2009-03,,55,,1.0,5,1.0,1.0,1.0,,3.91,,[],Stephanie,tRVBkgSvKpTolXw4x2IKJQ,35,,30,,,64
781,2009-03,4.0,22,1.0,,2,3.0,2.0,2.0,,3.18,,[],Sarah,0tXLSW49AbQX-xsWmWe48Q,9,,12,,1.0,68
782,2009-03,1.0,34,,1.0,3,2.0,,,,2.3,,[],nick,QZQ1cAJDkKxv6k5lUGbuFg,13,,20,,,68
783,2009-03,,24,,,1,,1.0,1.0,,4.0,,[],danielle,Dewn1vYzzWw7kYvLVAlGOw,13,,14,,,68
784,2009-03,1.0,43,,,1,3.0,,,,3.98,,[],Diem,R4H5zk2uiMQBnZpO-FG4jA,19,,14,,1.0,72
785,2009-03,4.0,37,,3.0,1,2.0,4.0,3.0,,4.22,3.0,[],Renee,nSPhL79l0fV3CRWpvuXOEg,38,,39,,3.0,76
786,2009-03,6.0,115,,,0,,,4.0,,4.03,1.0,[],Levi,m86FX_Y3hUFTyolH4lXiWg,29,2.0,11,,,76
787,2009-03,,35,1.0,2.0,1,2.0,1.0,10.0,,3.67,,[],Aimee,8Hd1_8MU8qlWP9XPqWb4wA,58,,18,,,76
788,2009-03,,42,,1.0,3,1.0,1.0,3.0,,3.56,3.0,[2011],Carissa,fMX5QrQHDUsOQtr3dfrpIQ,15,,20,,2.0,80
789,2009-03,2.0,53,,1.0,3,1.0,,,,3.53,,"[2014, 2015]",Sue,P_2OOTfyFHvAjMERTKFCUw,30,,18,,,84
790,2009-03,1.0,43,,2.0,5,3.0,4.0,3.0,,3.49,1.0,[],Yolanda,upzfq76Hq3M_E2PDVxHByg,27,,34,,,84
791,2009-03,,68,,,1,1.0,,,,3.88,,[],Aimee,AZbjArgpIignLmqX5pR7lw,16,,10,,,84
792,2009-03,11.0,130,1.0,1.0,2,2.0,2.0,5.0,,3.48,1.0,[],Tommy,pItZIrhYbdRMuko7Z2QeqA,25,,18,1.0,,84
793,2009-03,6.0,127,,,1,2.0,4.0,5.0,1.0,3.99,,[2010],Deb,G954tsCExbihO4CcX-iw7Q,31,,29,,2.0,84
794,2009-03,,20,,,1,3.0,2.0,2.0,,3.0,,[],Anna,c1DnIzJfCPKL0AUyFwEZWQ,18,,46,,1.0,88
795,2009-03,,50,,,67,,,1.0,,4.51,,[],Jason,qlCm0-WxXqMkib-03PQ0eA,75,,3,,,92
796,2009-03,9.0,53,1.0,3.0,4,3.0,3.0,7.0,,3.55,1.0,[],Dennis,jbqCWfF65QQ4bEkyc3w3_g,27,,32,2.0,,92
797,2009-03,1.0,95,,1.0,1,2.0,,2.0,1.0,3.74,1.0,[],Angelica,lQz57nNxxgIoCrzQ30fzZQ,41,,27,,,92
798,2009-03,,74,,,1,,,1.0,,3.36,,[],Jessica,iVkZQUOCVOzV7u1IrS-Xbw,27,,25,,,92
799,2009-03,,261,,,2,2.0,,4.0,,3.71,,[],Bex,RlxMzWGFGJhR1qmfxRr1eg,29,,19,,,92
800,2009-03,1.0,107,,,4,3.0,,3.0,,4.04,2.0,[],Fei,p4ySEi8PEli0auZGBsy6gA,27,,17,2.0,,92
801,2009-03,1.0,76,,1.0,4,3.0,2.0,3.0,,3.88,,[],Meg,fE4BPLJdHjqeVtMAj60hWw,28,,12,1.0,2.0,96
802,2009-03,1.0,150,,1.0,3,,,,,3.78,,[],chloe,732incdQe9DkI6N4BJuYtg,19,,21,,,96
803,2009-03,2.0,118,2.0,3.0,3,5.0,4.0,3.0,,3.61,1.0,[],Cindy,jWw_Ctmiq5rfuYmfJpBb9A,32,,60,,,96
804,2009-03,1.0,15,,1.0,1,,3.0,4.0,,2.47,1.0,[],Michael,WCKZOvJ0rBRqI3NfCnh5Ig,17,,14,,2.0,96
805,2009-03,10.0,39,,3.0,3,5.0,2.0,1.0,1.0,3.93,1.0,[],lori,23kHdJ-QsY3_QdkqHkg35g,37,,13,,1.0,96
806,2009-03,,87,,,6,3.0,7.0,1.0,,3.99,1.0,[],Kristine,2ZPBXK2Xs-TS_3z2KwWPAQ,36,,47,,,96
807,2009-03,3.0,128,,,1,1.0,,3.0,1.0,3.87,1.0,[2012],Tara,oDclWKc1L5Sho92PdkNKKg,38,,16,2.0,,100
808,2009-03,9.0,53,,,3,3.0,3.0,9.0,1.0,4.02,,[],Tammy,RlRzyCeFT9KfeDEpsIuuAg,32,,25,2.0,4.0,100
809,2009-03,5.0,112,,1.0,6,,1.0,3.0,,3.59,1.0,[],Long Beach,OPFYzq0A43vhM271TouJnw,36,,25,,3.0,104
810,2009-03,2.0,29,,6.0,3,1.0,3.0,7.0,1.0,3.19,3.0,[],Joshua,QpQUogtnJR3tl43lWpr_Sg,68,,59,,5.0,104
811,2009-03,1.0,119,,1.0,2,1.0,,1.0,,3.39,,[],Susan,ReoWQS66iaBFTk6AkLJPng,32,,34,,,104
812,2009-03,,112,,1.0,4,,,2.0,,4.42,1.0,[],Jim,ScSoPVLlRcIdS-ZSbHv91g,59,,10,,1.0,108
813,2009-03,1.0,44,,1.0,1,2.0,4.0,1.0,,3.68,,[],Judie,35sf_IGUJKNVHNblNZzUsg,15,,13,,5.0,108
814,2009-03,7.0,37,,1.0,3,3.0,4.0,4.0,,3.97,2.0,[2012],Jen,fGi3Kg1FRFurq_2JBfw_Gw,65,,64,,4.0,112
815,2009-03,1.0,86,,,3,5.0,9.0,3.0,,3.94,3.0,"[2012, 2013, 2014]",Navy,5AlzdpC_LJ1OgjKqEQv-xg,46,,117,1.0,6.0,112
816,2009-03,4.0,36,,,4,1.0,,1.0,,3.58,,[],Ando,QpojpZCkxbVWxUcwMWcmCg,34,,49,,,116
817,2009-03,3.0,74,,1.0,2,4.0,,2.0,,4.03,1.0,[],Louis,sfW-_XJq05Xr_v73z0aKcg,66,,55,,,116
818,2009-03,1.0,67,,2.0,3,1.0,6.0,6.0,,3.54,3.0,[],Amy,c-nW0Acxj4mbX47XSpmJPg,32,,45,1.0,4.0,124
819,2009-03,1.0,38,,,2,1.0,,2.0,,3.9,,"[2014, 2015]",Anthony,c6udjafo7ogZESH16qWRyw,59,,32,,,128
820,2009-03,4.0,86,2.0,1.0,2,1.0,,3.0,,3.97,,[2010],J.,037fIweOkqoAgWlu1ogj7Q,45,,24,,1.0,152
821,2009-03,,138,,2.0,1,1.0,1.0,3.0,,4.08,1.0,[],Katie,n-gK48bi3LD1aSVb0v1Dkg,65,,54,2.0,1.0,168
822,2009-03,5.0,69,,5.0,1,1.0,2.0,5.0,1.0,3.96,1.0,[],Frances,Oy2_7w_TDv9EkCRPlqg1lg,81,,60,,2.0,176
823,2009-03,2.0,284,,2.0,3,1.0,3.0,8.0,,3.01,,[],Katy,3DkgQ-P-2oepIU65o2LSDQ,74,,61,,3.0,192
824,2009-03,6.0,103,,2.0,3,4.0,1.0,4.0,,4.12,2.0,"[2010, 2011, 2012]",Buck,w-MfmD1d9vNIwjLcU1QO1g,77,,75,1.0,4.0,200
825,2009-03,2.0,86,1.0,2.0,3,2.0,4.0,3.0,,3.61,,"[2010, 2012]",Andrea,JaV1WJbFSqvLhaWGNzBfUg,131,,150,,2.0,200
826,2009-03,12.0,224,,5.0,7,12.0,13.0,13.0,,3.83,2.0,"[2012, 2013, 2014, 2015]",Jason,CcCgj0K5-JcwVA7z4Navlw,78,,65,,6.0,208
827,2009-03,8.0,282,,4.0,5,3.0,2.0,4.0,,3.89,1.0,"[2012, 2013, 2014, 2015]",Pam,FWVVzF3CtBJ7_TJ3cMy4-g,108,,84,,3.0,216
828,2009-03,9.0,206,,9.0,9,3.0,2.0,5.0,,3.44,2.0,[],Kevin,bWLiLmHMizEqc4H4uyRr3w,89,,93,,2.0,288
829,2009-03,36.0,233,,7.0,8,9.0,7.0,14.0,,3.18,2.0,"[2011, 2012, 2013]",Michael,XH2mDgX6wInOhgvBwI8PHQ,106,,90,1.0,4.0,288
830,2009-03,9.0,158,3.0,8.0,8,13.0,9.0,17.0,,3.96,1.0,"[2009, 2010, 2014, 2015]",Kristin,--RM-_N1-5AiFSzdU5Gn1Q,152,,89,2.0,,352
831,2009-03,9.0,163,,15.0,11,10.0,11.0,21.0,,3.95,4.0,"[2009, 2010, 2011, 2012]",ben,d2RAl63RTdfZF7kcuKcj-g,195,,214,,3.0,448
832,2009-03,24.0,154,1.0,13.0,8,23.0,30.0,45.0,,3.81,8.0,"[2009, 2010, 2011, 2012, 2013, 2014]",Mike,tGMgfgBXibTtE_SFtelKNw,291,,165,2.0,7.0,480
833,2009-03,17.0,330,1.0,10.0,8,8.0,10.0,28.0,1.0,4.01,5.0,"[2010, 2011, 2012, 2013, 2014]",Elizabeth,n71jnaDu0mVNW_UJgGKPFg,504,2.0,438,3.0,1.0,832
834,2009-03,20.0,352,3.0,37.0,30,36.0,38.0,41.0,2.0,3.43,9.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Amaryllia,2W8kTEcYhkSL2yYSyHxOcw,351,3.0,308,1.0,11.0,928
835,2009-03,56.0,411,1.0,59.0,45,48.0,36.0,56.0,1.0,3.73,12.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Gaurav,q8X9k4dyFsBeeDRf5Fq2rw,504,,517,16.0,16.0,1088
836,2009-03,,6,,,0,,,,,3.67,,[],Korey,FsUqcI3bqxDgkz7i0_jhSQ,0,,2,,,1
837,2009-03,,5,,,1,,,1.0,,3.6,,[],Shannon,GNDLX4otuMpBU7ETKGiSdQ,0,,0,1.0,,1
838,2009-03,,5,,,0,,,,,3.0,,[],courtenay,GAfTNbh3ErlkQl68l-8zhw,1,,3,,,1
839,2009-03,,4,,,0,,,,,4.5,,[],Teddy,igfS5XO6IPvDnLtIPS368A,0,,0,,,1
840,2009-03,,3,,,0,,,,,3.67,,[],Rick,-3KxiLidK5rE_2Tq4FMKOg,1,,0,,,1
841,2009-03,,5,,,0,,,,,4.8,,[],Phillip,_ZxabsF3CAvWNXMx5Gsg2Q,0,,0,,,1
842,2009-03,,11,,,0,,,,,4.7,,[],Robert,6l9t7L6d0hhwNfiXdWdUog,1,,1,,,1
